# phi u uprime x y
0.251439	0.87589	-0.482089	1.1058	0.284051
0.251927	0.875655	-0.482025	1.10595	0.284668
0.252415	0.875419	-0.48196	1.10611	0.285284
0.252904	0.875184	-0.481895	1.10627	0.285901
0.253392	0.874949	-0.481831	1.10643	0.286519
0.25388	0.874713	-0.481766	1.10659	0.287136
0.254369	0.874478	-0.481701	1.10674	0.287754
0.254857	0.874243	-0.481636	1.1069	0.288371
0.255345	0.874008	-0.481571	1.10706	0.288989
0.255833	0.873773	-0.481505	1.10721	0.289608
0.256321	0.873538	-0.48144	1.10737	0.290226
0.256809	0.873303	-0.481375	1.10753	0.290845
0.257297	0.873068	-0.481309	1.10768	0.291463
0.257785	0.872833	-0.481243	1.10784	0.292082
0.258273	0.872599	-0.481177	1.10799	0.292702
0.258761	0.872364	-0.481111	1.10815	0.293321
0.259248	0.872129	-0.481045	1.1083	0.293941
0.259736	0.871895	-0.480979	1.10846	0.29456
0.260224	0.87166	-0.480913	1.10861	0.29518
